winner,turns,win_rate_player_1,win_rate_player_2,cards_played_player_1,cards_played_player_2,hand_value_player_1,hand_value_player_2,score_player_1,score_player_2
CardCounter,26,0.418732782369146,0.581267217630854,14,13,30,0,6774,5321
Random,58,0.42032967032967034,0.5796703296703297,30,29,0,23,6774,5344
CardCounter,28,0.4191780821917808,0.5808219178082191,14,16,11,0,6785,5344
Random,52,0.4207650273224044,0.5792349726775956,27,27,0,21,6785,5365
CardCounter,12,0.4196185286103542,0.5803814713896458,10,6,59,0,6844,5365
CardCounter,11,0.41847826086956524,0.5815217391304348,8,6,96,0,6940,5365
Random,19,0.42005420054200543,0.5799457994579946,11,11,0,36,6940,5401
Random,32,0.42162162162162165,0.5783783783783784,19,17,0,44,6940,5445
CardCounter,116,0.42048517520215634,0.5795148247978437,64,62,51,0,6991,5445
Random,26,0.4220430107526882,0.5779569892473119,14,13,0,5,6991,5450
CardCounter,30,0.42091152815013405,0.579088471849866,15,15,26,0,7017,5450
Random,28,0.42245989304812837,0.5775401069518716,17,14,0,79,7017,5529
CardCounter,76,0.42133333333333334,0.5786666666666667,43,40,14,0,7031,5529
CardCounter,21,0.42021276595744683,0.5797872340425532,11,11,22,0,7053,5529
Random,37,0.4217506631299735,0.5782493368700266,20,19,0,0,7053,5529
Random,40,0.42328042328042326,0.5767195767195767,21,21,0,60,7053,5589
Random,91,0.42480211081794195,0.575197889182058,49,47,0,28,7053,5617
CardCounter,33,0.4236842105263158,0.5763157894736842,16,17,129,0,7182,5617
CardCounter,23,0.4225721784776903,0.5774278215223098,12,11,56,0,7238,5617
Random,32,0.42408376963350786,0.5759162303664922,19,18,0,24,7238,5641
Random,25,0.4255874673629243,0.5744125326370757,15,13,0,23,7238,5664
CardCounter,67,0.4244791666666667,0.5755208333333334,35,35,32,0,7270,5664
CardCounter,12,0.42337662337662335,0.5766233766233766,7,6,36,0,7306,5664
CardCounter,69,0.422279792746114,0.5777202072538861,38,36,31,0,7337,5664
Random,23,0.42377260981912146,0.5762273901808785,13,11,0,45,7337,5709
CardCounter,25,0.422680412371134,0.5773195876288659,13,14,3,0,7340,5709
CardCounter,74,0.42159383033419023,0.5784061696658098,39,38,0,0,7340,5709
CardCounter,39,0.4205128205128205,0.5794871794871795,20,22,17,0,7357,5709
CardCounter,36,0.4194373401534527,0.5805626598465473,19,18,45,0,7402,5709
CardCounter,17,0.41836734693877553,0.5816326530612245,9,10,21,0,7423,5709
CardCounter,10,0.4173027989821883,0.5826972010178118,5,7,66,0,7489,5709
CardCounter,29,0.41624365482233505,0.583756345177665,15,16,31,0,7520,5709
Random,27,0.4177215189873418,0.5822784810126582,15,14,0,20,7520,5729
CardCounter,23,0.4166666666666667,0.5833333333333334,12,12,40,0,7560,5729
Random,47,0.4181360201511335,0.5818639798488665,26,24,0,24,7560,5753
Random,32,0.41959798994974873,0.5804020100502513,18,18,0,66,7560,5819
CardCounter,22,0.41854636591478694,0.581453634085213,11,11,26,0,7586,5819
CardCounter,35,0.4175,0.5825,18,20,19,0,7605,5819
CardCounter,12,0.4164588528678304,0.5835411471321695,6,7,33,0,7638,5819
CardCounter,19,0.4154228855721393,0.5845771144278606,10,12,18,0,7656,5819
Random,21,0.41687344913151364,0.5831265508684863,11,10,0,61,7656,5880
CardCounter,69,0.4158415841584158,0.5841584158415841,35,38,4,0,7660,5880
CardCounter,14,0.4148148148148148,0.5851851851851851,9,7,24,0,7684,5880
CardCounter,13,0.41379310344827586,0.5862068965517241,6,7,13,0,7697,5880
CardCounter,22,0.41277641277641275,0.5872235872235873,12,13,0,0,7697,5880
Random,20,0.41421568627450983,0.5857843137254902,11,12,0,49,7697,5929
CardCounter,50,0.4132029339853301,0.58679706601467,26,27,10,0,7707,5929
CardCounter,29,0.4121951219512195,0.5878048780487805,14,17,29,0,7736,5929
Random,63,0.41362530413625304,0.5863746958637469,34,35,0,26,7736,5955
CardCounter,9,0.41262135922330095,0.587378640776699,5,6,21,0,7757,5955
Random,15,0.41404358353510895,0.585956416464891,10,7,0,0,7757,5955
CardCounter,26,0.41304347826086957,0.5869565217391305,15,14,7,0,7764,5955
CardCounter,92,0.41204819277108434,0.5879518072289157,50,47,17,0,7781,5955
Random,30,0.41346153846153844,0.5865384615384616,15,15,0,9,7781,5964
CardCounter,80,0.41247002398081534,0.5875299760191847,44,41,1,0,7782,5964
Random,12,0.4138755980861244,0.5861244019138756,7,6,0,33,7782,5997
Random,25,0.4152744630071599,0.5847255369928401,14,12,0,50,7782,6047
Random,22,0.4166666666666667,0.5833333333333334,15,11,0,29,7782,6076
CardCounter,46,0.4156769596199525,0.5843230403800475,26,25,6,0,7788,6076
CardCounter,207,0.4146919431279621,0.5853080568720379,108,108,25,0,7813,6076
Random,45,0.4160756501182033,0.5839243498817966,24,24,0,2,7813,6078
CardCounter,29,0.41509433962264153,0.5849056603773585,14,15,4,0,7817,6078
Random,13,0.4164705882352941,0.5835294117647059,7,6,0,77,7817,6155
Random,16,0.41784037558685444,0.5821596244131455,8,8,0,31,7817,6186
Random,21,0.41920374707259955,0.5807962529274004,13,11,0,40,7817,6226
Random,18,0.4205607476635514,0.5794392523364486,12,10,0,25,7817,6251
CardCounter,18,0.4195804195804196,0.5804195804195804,9,9,34,0,7851,6251
Random,46,0.42093023255813955,0.5790697674418605,25,23,0,33,7851,6284
CardCounter,28,0.419953596287703,0.580046403712297,17,14,26,0,7877,6284
Random,14,0.4212962962962963,0.5787037037037037,7,7,0,117,7877,6401
Random,85,0.4226327944572748,0.5773672055427251,47,44,0,22,7877,6423
CardCounter,167,0.4216589861751152,0.5783410138248848,89,89,28,0,7905,6423
Random,53,0.42298850574712643,0.5770114942528736,28,29,0,16,7905,6439
Random,26,0.4243119266055046,0.5756880733944955,14,15,0,38,7905,6477
CardCounter,26,0.4233409610983982,0.5766590389016019,13,15,28,0,7933,6477
CardCounter,55,0.4223744292237443,0.5776255707762558,29,28,20,0,7953,6477
CardCounter,36,0.4214123006833713,0.5785876993166287,19,19,8,0,7961,6477
CardCounter,43,0.42045454545454547,0.5795454545454546,24,23,0,0,7961,6477
CardCounter,24,0.41950113378684806,0.5804988662131519,12,13,22,0,7983,6477
Random,14,0.42081447963800905,0.579185520361991,7,8,0,5,7983,6482
Random,9,0.4221218961625282,0.5778781038374717,7,4,0,30,7983,6512
Random,24,0.42342342342342343,0.5765765765765766,14,12,0,28,7983,6540
Random,11,0.4247191011235955,0.5752808988764045,8,5,0,27,7983,6567
CardCounter,17,0.42376681614349776,0.5762331838565022,9,11,48,0,8031,6567
Random,35,0.4250559284116331,0.5749440715883669,21,17,0,19,8031,6586
CardCounter,23,0.42410714285714285,0.5758928571428571,11,13,18,0,8049,6586
CardCounter,18,0.42316258351893093,0.576837416481069,9,9,63,0,8112,6586
CardCounter,37,0.4222222222222222,0.5777777777777777,21,19,49,0,8161,6586
Random,45,0.42350332594235035,0.5764966740576497,27,22,0,29,8161,6615
Random,16,0.4247787610619469,0.5752212389380531,11,8,0,15,8161,6630
Random,95,0.4260485651214128,0.5739514348785872,50,50,0,102,8161,6732
Random,144,0.42731277533039647,0.5726872246696035,75,76,0,61,8161,6793
Random,59,0.42857142857142855,0.5714285714285714,31,33,0,5,8161,6798
Random,26,0.4298245614035088,0.5701754385964912,13,15,0,120,8161,6918
Random,25,0.4310722100656455,0.5689277899343544,13,12,0,26,8161,6944
Random,24,0.43231441048034935,0.5676855895196506,14,12,0,22,8161,6966
Random,29,0.4335511982570806,0.5664488017429193,16,14,0,9,8161,6975
CardCounter,35,0.4326086956521739,0.5673913043478261,19,20,16,0,8177,6975
Random,45,0.43383947939262474,0.5661605206073753,24,23,0,54,8177,7029
CardCounter,15,0.4329004329004329,0.5670995670995671,8,8,41,0,8218,7029
CardCounter,36,0.4319654427645788,0.5680345572354212,18,18,36,0,8254,7029
Random,68,0.4331896551724138,0.5668103448275862,38,37,0,5,8254,7034
CardCounter,30,0.432258064516129,0.567741935483871,17,17,24,0,8278,7034
Random,80,0.4334763948497854,0.5665236051502146,44,43,0,13,8278,7047
Random,13,0.4346895074946467,0.5653104925053534,9,6,0,27,8278,7074
CardCounter,13,0.4337606837606838,0.5662393162393162,7,7,23,0,8301,7074
CardCounter,30,0.43283582089552236,0.5671641791044776,17,15,29,0,8330,7074
CardCounter,39,0.4319148936170213,0.5680851063829787,21,23,19,0,8349,7074
Random,23,0.43312101910828027,0.5668789808917197,12,11,0,13,8349,7087
Random,22,0.4343220338983051,0.565677966101695,11,11,0,12,8349,7099
CardCounter,64,0.4334038054968288,0.5665961945031712,35,36,33,0,8382,7099
Random,62,0.4345991561181435,0.5654008438818565,33,32,0,28,8382,7127
Random,29,0.4357894736842105,0.5642105263157895,15,14,0,43,8382,7170
CardCounter,37,0.43487394957983194,0.5651260504201681,21,21,25,0,8407,7170
Random,49,0.4360587002096436,0.5639412997903563,26,27,0,108,8407,7278
Random,82,0.4372384937238494,0.5627615062761506,44,43,0,126,8407,7404
Random,23,0.4384133611691023,0.5615866388308977,14,12,0,20,8407,7424
Random,34,0.4395833333333333,0.5604166666666667,19,18,0,38,8407,7462
Random,63,0.4407484407484408,0.5592515592515592,35,31,0,43,8407,7505
CardCounter,23,0.43983402489626555,0.5601659751037344,12,12,29,0,8436,7505
Random,19,0.4409937888198758,0.5590062111801242,13,9,0,58,8436,7563
CardCounter,13,0.44008264462809915,0.5599173553719008,6,7,35,0,8471,7563
CardCounter,64,0.43917525773195876,0.5608247422680412,33,35,20,0,8491,7563
CardCounter,21,0.4382716049382716,0.5617283950617284,10,11,46,0,8537,7563
Random,29,0.4394250513347023,0.5605749486652978,15,15,0,140,8537,7703
CardCounter,141,0.4385245901639344,0.5614754098360656,74,75,31,0,8568,7703
CardCounter,20,0.4376278118609407,0.5623721881390593,12,12,47,0,8615,7703
CardCounter,89,0.43673469387755104,0.563265306122449,48,48,7,0,8622,7703
CardCounter,14,0.43584521384928715,0.5641547861507128,9,7,28,0,8650,7703
CardCounter,9,0.4349593495934959,0.5650406504065041,5,6,46,0,8696,7703
CardCounter,24,0.4340770791075051,0.565922920892495,12,14,25,0,8721,7703
CardCounter,11,0.4331983805668016,0.5668016194331984,6,6,71,0,8792,7703
CardCounter,130,0.43232323232323233,0.5676767676767677,70,68,34,0,8826,7703
CardCounter,9,0.4314516129032258,0.5685483870967742,4,7,56,0,8882,7703
Random,19,0.43259557344064387,0.5674044265593562,11,9,0,26,8882,7729
Random,14,0.43373493975903615,0.5662650602409639,8,7,0,55,8882,7784
Random,61,0.4348697394789579,0.5651302605210421,34,32,0,9,8882,7793
CardCounter,23,0.434,0.566,13,12,0,0,8882,7793
Random,61,0.4351297405189621,0.564870259481038,32,31,0,27,8882,7820
CardCounter,29,0.4342629482071713,0.5657370517928287,15,16,71,0,8953,7820
Random,57,0.43538767395626243,0.5646123260437376,29,28,0,0,8953,7820
Random,28,0.4365079365079365,0.5634920634920635,14,17,0,108,8953,7928
CardCounter,46,0.43564356435643564,0.5643564356435643,27,25,54,0,9007,7928
CardCounter,19,0.43478260869565216,0.5652173913043478,11,14,69,0,9076,7928
Random,15,0.4358974358974359,0.5641025641025641,9,7,0,31,9076,7959
Random,28,0.43700787401574803,0.562992125984252,15,14,0,149,9076,8108
Random,11,0.4381139489194499,0.5618860510805501,8,5,0,36,9076,8144
CardCounter,25,0.4372549019607843,0.5627450980392157,12,13,70,0,9146,8144
Random,25,0.4383561643835616,0.5616438356164384,16,12,0,98,9146,8242
Random,56,0.439453125,0.560546875,30,30,0,6,9146,8248
CardCounter,20,0.43859649122807015,0.5614035087719298,10,12,36,0,9182,8248
Random,40,0.4396887159533074,0.5603112840466926,21,21,0,20,9182,8268
Random,73,0.4407766990291262,0.5592233009708738,40,39,0,27,9182,8295
CardCounter,11,0.43992248062015504,0.560077519379845,5,7,41,0,9223,8295
Random,23,0.4410058027079304,0.5589941972920697,16,11,0,25,9223,8320
Random,104,0.4420849420849421,0.5579150579150579,56,56,0,10,9223,8330
Random,31,0.44315992292870904,0.5568400770712909,16,15,0,55,9223,8385
Random,12,0.4442307692307692,0.5557692307692308,8,6,0,51,9223,8436
Random,25,0.44529750479846447,0.5547024952015355,17,12,0,12,9223,8448
Random,44,0.446360153256705,0.553639846743295,27,24,0,2,9223,8450
Random,45,0.4474187380497132,0.5525812619502868,26,22,0,133,9223,8583
Random,24,0.4484732824427481,0.5515267175572519,12,12,0,45,9223,8628
Random,43,0.44952380952380955,0.5504761904761905,24,21,0,27,9223,8655
CardCounter,17,0.44866920152091255,0.5513307984790875,8,9,75,0,9298,8655
Random,29,0.4497153700189753,0.5502846299810247,15,16,0,60,9298,8715
CardCounter,73,0.44886363636363635,0.5511363636363636,39,38,29,0,9327,8715
Random,51,0.4499054820415879,0.5500945179584121,28,28,0,74,9327,8789
CardCounter,87,0.4490566037735849,0.5509433962264151,48,46,17,0,9344,8789
CardCounter,10,0.448210922787194,0.551789077212806,5,7,79,0,9423,8789
Random,24,0.4492481203007519,0.5507518796992481,13,12,0,21,9423,8810
CardCounter,22,0.44840525328330205,0.551594746716698,11,11,20,0,9443,8810
CardCounter,19,0.44756554307116103,0.552434456928839,11,10,25,0,9468,8810
Random,19,0.4485981308411215,0.5514018691588785,11,11,0,121,9468,8931
CardCounter,13,0.44776119402985076,0.5522388059701493,6,7,27,0,9495,8931
Random,15,0.44878957169459965,0.5512104283054003,9,7,0,37,9495,8968
Random,34,0.44981412639405205,0.550185873605948,17,20,0,38,9495,9006
Random,109,0.45083487940630795,0.549165120593692,56,57,0,60,9495,9066
CardCounter,45,0.45,0.55,25,23,41,0,9536,9066
Random,45,0.4510166358595194,0.5489833641404805,24,24,0,51,9536,9117
Random,94,0.45202952029520294,0.5479704797047971,51,49,0,40,9536,9157
Random,23,0.4530386740331492,0.5469613259668509,12,12,0,25,9536,9182
CardCounter,29,0.4522058823529412,0.5477941176470589,15,16,25,0,9561,9182
Random,51,0.45321100917431195,0.5467889908256881,29,29,0,23,9561,9205
CardCounter,43,0.4523809523809524,0.5476190476190477,21,22,46,0,9607,9205
CardCounter,40,0.4515539305301645,0.5484460694698354,23,21,43,0,9650,9205
Random,30,0.45255474452554745,0.5474452554744526,17,18,0,5,9650,9210
CardCounter,32,0.4517304189435337,0.5482695810564663,18,18,22,0,9672,9210
CardCounter,43,0.4509090909090909,0.5490909090909091,22,23,12,0,9684,9210
Random,15,0.4519056261343013,0.5480943738656987,8,7,0,110,9684,9320
CardCounter,63,0.45108695652173914,0.5489130434782609,34,34,24,0,9708,9320
Random,19,0.45207956600361665,0.5479204339963833,10,9,0,24,9708,9344
CardCounter,21,0.45126353790613716,0.5487364620938628,10,11,38,0,9746,9344
CardCounter,38,0.45045045045045046,0.5495495495495496,19,19,38,0,9784,9344
Random,18,0.45143884892086333,0.5485611510791367,9,9,0,28,9784,9372
Random,15,0.4524236983842011,0.547576301615799,8,10,0,88,9784,9460
Random,56,0.45340501792114696,0.546594982078853,31,30,0,56,9784,9516
Random,27,0.4543828264758497,0.5456171735241503,14,13,0,21,9784,9537
Random,31,0.45535714285714285,0.5446428571428571,15,16,0,26,9784,9563
Random,39,0.4563279857397504,0.5436720142602496,24,20,0,27,9784,9590
Random,60,0.45729537366548045,0.5427046263345195,36,31,0,14,9784,9604
Random,35,0.458259325044405,0.5417406749555951,21,17,0,4,9784,9608
CardCounter,41,0.4574468085106383,0.5425531914893617,22,21,30,0,9814,9608
CardCounter,22,0.45663716814159294,0.5433628318584071,12,12,58,0,9872,9608
CardCounter,13,0.4558303886925795,0.5441696113074205,6,7,44,0,9916,9608
CardCounter,36,0.455026455026455,0.544973544973545,20,19,40,0,9956,9608
CardCounter,9,0.45422535211267606,0.545774647887324,4,7,29,0,9985,9608
Random,77,0.45518453427065025,0.5448154657293497,41,39,0,65,9985,9673
Random,36,0.45614035087719296,0.543859649122807,18,23,0,27,9985,9700
CardCounter,14,0.4553415061295972,0.5446584938704028,7,7,52,0,10037,9700
CardCounter,33,0.45454545454545453,0.5454545454545454,17,18,12,0,10049,9700
Random,21,0.45549738219895286,0.5445026178010471,11,10,0,24,10049,9724
CardCounter,21,0.4547038327526132,0.5452961672473867,10,11,34,0,10083,9724
Random,29,0.45565217391304347,0.5443478260869565,15,16,0,33,10083,9757
CardCounter,37,0.4548611111111111,0.5451388888888888,20,20,89,0,10172,9757
CardCounter,50,0.4540727902946274,0.5459272097053726,25,27,5,0,10177,9757
CardCounter,19,0.4532871972318339,0.5467128027681661,10,11,9,0,10186,9757
CardCounter,12,0.4525043177892919,0.5474956822107081,6,8,56,0,10242,9757
CardCounter,69,0.4517241379310345,0.5482758620689655,39,38,168,0,10410,9757
CardCounter,22,0.4509466437177281,0.5490533562822719,11,11,104,0,10514,9757
Random,16,0.4518900343642612,0.5481099656357389,8,8,0,1,10514,9758
Random,19,0.4528301886792453,0.5471698113207547,11,10,0,70,10514,9828
Random,24,0.4537671232876712,0.5462328767123288,12,12,0,35,10514,9863
Random,15,0.4547008547008547,0.5452991452991452,8,9,0,31,10514,9894
CardCounter,19,0.4539249146757679,0.5460750853242321,9,11,89,0,10603,9894
Random,29,0.454855195911414,0.545144804088586,16,15,0,4,10603,9898
CardCounter,119,0.45408163265306123,0.5459183673469388,65,63,22,0,10625,9898
CardCounter,22,0.4533106960950764,0.5466893039049237,12,13,51,0,10676,9898
Random,20,0.4542372881355932,0.5457627118644067,11,12,0,47,10676,9945
CardCounter,22,0.45346869712351945,0.5465313028764806,11,11,45,0,10721,9945
CardCounter,79,0.4527027027027027,0.5472972972972973,45,42,28,0,10749,9945
Random,19,0.4536256323777403,0.5463743676222597,11,10,0,5,10749,9950
CardCounter,29,0.45286195286195285,0.5471380471380471,14,16,5,0,10754,9950
CardCounter,19,0.45210084033613446,0.5478991596638656,11,9,1,0,10755,9950
CardCounter,19,0.4513422818791946,0.5486577181208053,9,13,29,0,10784,9950
CardCounter,34,0.45058626465661644,0.5494137353433836,17,19,15,0,10799,9950
CardCounter,13,0.4498327759197324,0.5501672240802675,6,8,7,0,10806,9950
CardCounter,68,0.44908180300500833,0.5509181969949917,36,38,2,0,10808,9950
CardCounter,21,0.4483333333333333,0.5516666666666666,12,11,7,0,10815,9950
CardCounter,80,0.4475873544093178,0.5524126455906821,41,43,40,0,10855,9950
CardCounter,79,0.446843853820598,0.553156146179402,42,42,12,0,10867,9950
Random,39,0.44776119402985076,0.5522388059701493,21,20,0,52,10867,10002
Random,86,0.44867549668874174,0.5513245033112583,46,46,0,5,10867,10007
Random,35,0.44958677685950416,0.5504132231404959,22,17,0,69,10867,10076
CardCounter,23,0.44884488448844884,0.5511551155115512,12,13,13,0,10880,10076
Random,57,0.4497528830313015,0.5502471169686985,35,28,0,4,10880,10080
CardCounter,57,0.44901315789473684,0.5509868421052632,29,29,3,0,10883,10080
Random,163,0.44991789819376027,0.5500821018062397,89,82,0,40,10883,10120
CardCounter,13,0.4491803278688525,0.5508196721311476,8,7,27,0,10910,10120
Random,25,0.4500818330605565,0.5499181669394435,16,13,0,40,10910,10160
Random,112,0.45098039215686275,0.5490196078431373,58,62,0,54,10910,10214
Random,53,0.45187601957585644,0.5481239804241436,30,28,0,115,10910,10329
CardCounter,15,0.4511400651465798,0.5488599348534202,7,8,45,0,10955,10329
CardCounter,10,0.4504065040650406,0.5495934959349593,6,7,8,0,10963,10329
Random,20,0.4512987012987013,0.5487012987012987,10,11,0,34,10963,10363
Random,15,0.4521880064829822,0.5478119935170178,8,7,0,73,10963,10436
CardCounter,13,0.45145631067961167,0.5485436893203883,9,7,54,0,11017,10436
CardCounter,18,0.4507269789983845,0.5492730210016155,12,9,25,0,11042,10436
Random,72,0.45161290322580644,0.5483870967741935,40,38,0,47,11042,10483
CardCounter,24,0.45088566827697263,0.5491143317230274,12,12,18,0,11060,10483
Random,82,0.4517684887459807,0.5482315112540193,45,43,0,27,11060,10510
Random,19,0.45264847512038525,0.5473515248796148,10,9,0,61,11060,10571
Random,64,0.453525641025641,0.5464743589743589,34,32,0,40,11060,10611
CardCounter,16,0.4528,0.5472,8,8,44,0,11104,10611
Random,12,0.4536741214057508,0.5463258785942492,8,6,0,1,11104,10612
CardCounter,12,0.4529505582137161,0.5470494417862839,7,6,42,0,11146,10612
Random,20,0.4538216560509554,0.5461783439490446,11,10,0,52,11146,10664
CardCounter,24,0.45310015898251194,0.5468998410174881,12,13,55,0,11201,10664
CardCounter,11,0.4523809523809524,0.5476190476190477,5,6,32,0,11233,10664
Random,95,0.4532488114104596,0.5467511885895404,51,49,0,55,11233,10719
Random,14,0.4541139240506329,0.5458860759493671,7,7,0,20,11233,10739
Random,43,0.4549763033175355,0.5450236966824644,24,22,0,14,11233,10753
CardCounter,13,0.45425867507886436,0.5457413249211357,8,7,1,0,11234,10753
CardCounter,16,0.45354330708661417,0.5464566929133858,8,10,78,0,11312,10753
Random,42,0.45440251572327045,0.5455974842767296,21,23,0,3,11312,10756
Random,19,0.4552590266875981,0.5447409733124019,11,10,0,11,11312,10767
Random,18,0.4561128526645768,0.5438871473354232,9,9,0,90,11312,10857
Random,57,0.4569640062597809,0.543035993740219,30,28,0,20,11312,10877
Random,36,0.4578125,0.5421875,19,18,0,23,11312,10900
CardCounter,18,0.45709828393135726,0.5429017160686428,10,10,60,0,11372,10900
CardCounter,21,0.45638629283489096,0.543613707165109,10,11,13,0,11385,10900
CardCounter,24,0.4556765163297045,0.5443234836702955,16,13,23,0,11408,10900
CardCounter,9,0.4549689440993789,0.5450310559006211,4,7,21,0,11429,10900
CardCounter,44,0.4542635658914729,0.5457364341085271,22,23,46,0,11475,10900
CardCounter,32,0.4535603715170279,0.5464396284829721,16,16,20,0,11495,10900
Random,55,0.45440494590417313,0.5455950540958269,29,27,0,20,11495,10920
CardCounter,37,0.4537037037037037,0.5462962962962963,20,19,12,0,11507,10920
CardCounter,30,0.4530046224961479,0.5469953775038521,16,17,13,0,11520,10920
Random,66,0.45384615384615384,0.5461538461538461,37,33,0,28,11520,10948
Random,67,0.45468509984639016,0.5453149001536098,36,35,0,40,11520,10988
Random,14,0.455521472392638,0.5444785276073619,7,7,0,19,11520,11007
CardCounter,30,0.4548238897396631,0.5451761102603369,17,16,0,0,11520,11007
CardCounter,13,0.4541284403669725,0.5458715596330275,7,7,7,0,11527,11007
CardCounter,12,0.4534351145038168,0.5465648854961832,8,8,23,0,11550,11007
CardCounter,65,0.4527439024390244,0.5472560975609756,33,36,74,0,11624,11007
CardCounter,18,0.4520547945205479,0.547945205479452,9,9,46,0,11670,11007
Random,72,0.45288753799392095,0.547112462006079,38,40,0,5,11670,11012
CardCounter,56,0.45220030349013657,0.5477996965098634,29,31,51,0,11721,11012
CardCounter,39,0.45151515151515154,0.5484848484848485,19,20,20,0,11741,11012
Random,27,0.4523449319213313,0.5476550680786687,14,13,0,30,11741,11042
Random,46,0.45317220543806647,0.5468277945619335,25,23,0,23,11741,11065
Random,17,0.4539969834087481,0.5460030165912518,10,8,0,20,11741,11085
Random,44,0.45481927710843373,0.5451807228915663,24,25,0,0,11741,11085
Random,37,0.4556390977443609,0.544360902255639,20,19,0,42,11741,11127
CardCounter,21,0.45495495495495497,0.545045045045045,10,15,21,0,11762,11127
Random,91,0.45577211394302847,0.5442278860569715,47,48,0,78,11762,11205
Random,16,0.4565868263473054,0.5434131736526946,10,8,0,58,11762,11263
CardCounter,68,0.45590433482810166,0.5440956651718983,37,37,18,0,11780,11263
CardCounter,25,0.4552238805970149,0.5447761194029851,12,13,28,0,11808,11263
CardCounter,22,0.45454545454545453,0.5454545454545454,12,12,39,0,11847,11263
CardCounter,43,0.4538690476190476,0.5461309523809523,23,24,7,0,11854,11263
CardCounter,36,0.45319465081723626,0.5468053491827637,18,20,46,0,11900,11263
Random,56,0.4540059347181009,0.5459940652818991,29,28,0,40,11900,11303
Random,59,0.45481481481481484,0.5451851851851852,33,31,0,23,11900,11326
CardCounter,13,0.4541420118343195,0.5458579881656804,6,7,24,0,11924,11326
Random,15,0.4549483013293944,0.5450516986706057,9,8,0,41,11924,11367
Random,12,0.4557522123893805,0.5442477876106194,8,6,0,91,11924,11458
CardCounter,16,0.45508100147275404,0.5449189985272459,10,8,27,0,11951,11458
CardCounter,9,0.45441176470588235,0.5455882352941176,4,7,82,0,12033,11458
CardCounter,42,0.45374449339207046,0.5462555066079295,24,21,22,0,12055,11458
CardCounter,63,0.4530791788856305,0.5469208211143695,32,34,6,0,12061,11458
CardCounter,18,0.45241581259150804,0.5475841874084919,9,9,28,0,12089,11458
CardCounter,41,0.4517543859649123,0.5482456140350878,23,21,22,0,12111,11458
Random,79,0.45255474452554745,0.5474452554744526,41,39,0,27,12111,11485
Random,16,0.45335276967930027,0.5466472303206997,10,8,0,65,12111,11550
CardCounter,70,0.45269286754002913,0.5473071324599709,37,36,66,0,12177,11550
CardCounter,9,0.45203488372093026,0.5479651162790697,4,7,7,0,12184,11550
Random,37,0.4528301886792453,0.5471698113207547,20,19,0,37,12184,11587
Random,50,0.45362318840579713,0.5463768115942029,27,28,0,29,12184,11616
CardCounter,32,0.45296671490593343,0.5470332850940666,18,16,54,0,12238,11616
Random,30,0.45375722543352603,0.546242774566474,16,15,0,24,12238,11640
CardCounter,14,0.4531024531024531,0.5468975468975469,8,7,28,0,12266,11640
CardCounter,19,0.45244956772334294,0.547550432276657,9,13,6,0,12272,11640
CardCounter,62,0.45179856115107914,0.5482014388489208,31,32,14,0,12286,11640
CardCounter,25,0.4511494252873563,0.5488505747126436,13,14,31,0,12317,11640
Random,19,0.4519368723098996,0.5480631276901005,10,9,0,40,12317,11680
CardCounter,17,0.4512893982808023,0.5487106017191977,9,9,38,0,12355,11680
CardCounter,20,0.45064377682403434,0.5493562231759657,12,11,29,0,12384,11680
Random,56,0.4514285714285714,0.5485714285714286,29,30,0,19,12384,11699
CardCounter,28,0.4507845934379458,0.5492154065620543,15,15,82,0,12466,11699
CardCounter,11,0.45014245014245013,0.5498575498575499,7,6,36,0,12502,11699
CardCounter,12,0.44950213371266,0.55049786628734,6,6,45,0,12547,11699
CardCounter,15,0.44886363636363635,0.5511363636363636,7,8,42,0,12589,11699
Random,10,0.44964539007092197,0.550354609929078,6,6,0,2,12589,11701
Random,26,0.45042492917847027,0.5495750708215298,13,16,0,1,12589,11702
CardCounter,32,0.4497878359264498,0.5502121640735502,18,18,14,0,12603,11702
Random,14,0.4505649717514124,0.5494350282485876,8,7,0,5,12603,11707
Random,53,0.4513399153737659,0.5486600846262342,27,31,0,29,12603,11736
Random,32,0.45211267605633804,0.547887323943662,16,16,0,45,12603,11781
CardCounter,58,0.45147679324894513,0.5485232067510548,30,31,85,0,12688,11781
Random,42,0.45224719101123595,0.547752808988764,23,24,0,85,12688,11866
Random,11,0.453015427769986,0.5469845722300141,8,5,0,13,12688,11879
Random,62,0.453781512605042,0.5462184873949579,33,33,0,88,12688,11967
CardCounter,12,0.45314685314685316,0.5468531468531469,6,9,15,0,12703,11967
Random,16,0.45391061452513964,0.5460893854748603,10,8,0,27,12703,11994
CardCounter,40,0.45327754532775455,0.5467224546722455,22,22,34,0,12737,11994
Random,26,0.45403899721448465,0.5459610027855153,13,16,0,15,12737,12009
CardCounter,10,0.4534075104311544,0.5465924895688457,6,7,42,0,12779,12009
CardCounter,31,0.4527777777777778,0.5472222222222223,16,17,101,0,12880,12009
CardCounter,16,0.4521497919556172,0.5478502080443828,8,8,42,0,12922,12009
CardCounter,31,0.4515235457063712,0.5484764542936288,17,17,0,0,12922,12009
Random,19,0.45228215767634855,0.5477178423236515,10,9,0,21,12922,12030
CardCounter,39,0.4516574585635359,0.5483425414364641,19,21,60,0,12982,12030
CardCounter,16,0.4510344827586207,0.5489655172413793,8,8,59,0,13041,12030
CardCounter,85,0.45041322314049587,0.5495867768595041,47,45,11,0,13052,12030
